 'tryton/binutils/2.34' load complete.
 'tryton/compiler/gcc/7.4' load complete.
 'tryton/python3/3.5.6' load complete.

Loading tryton/python3/3.5.6
  Loading requirement: tryton/binutils/2.34 tryton/compiler/gcc/7.4
iter.      J_T    ∫gₐ(t)dt          J       ΔJ_T         ΔJ  secs
2728  1.00e+00    3.04e-11   1.00e+00  -6.08e-11  -3.04e-11    15
2729  1.00e+00    3.05e-11   1.00e+00  -6.09e-11  -3.05e-11    15
2730  1.00e+00    3.05e-11   1.00e+00  -6.10e-11  -3.05e-11    15
2731  1.00e+00    3.06e-11   1.00e+00  -6.11e-11  -3.06e-11    15
2732  1.00e+00    3.06e-11   1.00e+00  -6.12e-11  -3.06e-11    15
2733  1.00e+00    3.07e-11   1.00e+00  -6.13e-11  -3.07e-11    15
2734  1.00e+00    3.07e-11   1.00e+00  -6.14e-11  -3.07e-11    15
2735  1.00e+00    3.08e-11   1.00e+00  -6.15e-11  -3.08e-11    15
2736  1.00e+00    3.08e-11   1.00e+00  -6.16e-11  -3.08e-11    15
2737  1.00e+00    3.09e-11   1.00e+00  -6.17e-11  -3.09e-11    15
2738  1.00e+00    3.09e-11   1.00e+00  -6.18e-11  -3.09e-11    15
2739  1.00e+00    3.10e-11   1.00e+00  -6.19e-11  -3.10e-11    15
2740  1.00e+00    3.10e-11   1.00e+00  -6.20e-11  -3.10e-11    15
2741  1.00e+00    3.11e-11   1.00e+00  -6.21e-11  -3.11e-11    15
2742  1.00e+00    3.11e-11   1.00e+00  -6.22e-11  -3.11e-11    15
2743  1.00e+00    3.12e-11   1.00e+00  -6.23e-11  -3.12e-11    15
2744  1.00e+00    3.12e-11   1.00e+00  -6.24e-11  -3.12e-11    15
2745  1.00e+00    3.13e-11   1.00e+00  -6.25e-11  -3.13e-11    15
2746  1.00e+00    3.13e-11   1.00e+00  -6.26e-11  -3.13e-11    15
2747  1.00e+00    3.14e-11   1.00e+00  -6.27e-11  -3.14e-11    15
2748  1.00e+00    3.14e-11   1.00e+00  -6.28e-11  -3.14e-11    15
2749  1.00e+00    3.15e-11   1.00e+00  -6.29e-11  -3.15e-11    15
2750  1.00e+00    3.15e-11   1.00e+00  -6.30e-11  -3.15e-11    15
2751  1.00e+00    3.16e-11   1.00e+00  -6.31e-11  -3.16e-11    15
2752  1.00e+00    3.16e-11   1.00e+00  -6.32e-11  -3.16e-11    15
2753  1.00e+00    3.17e-11   1.00e+00  -6.33e-11  -3.17e-11    15
2754  1.00e+00    3.17e-11   1.00e+00  -6.34e-11  -3.17e-11    15
2755  1.00e+00    3.18e-11   1.00e+00  -6.35e-11  -3.18e-11    15
2756  1.00e+00    3.18e-11   1.00e+00  -6.36e-11  -3.18e-11    15
2757  1.00e+00    3.19e-11   1.00e+00  -6.37e-11  -3.19e-11    15
2758  1.00e+00    3.19e-11   1.00e+00  -6.38e-11  -3.19e-11    15
2759  1.00e+00    3.20e-11   1.00e+00  -6.39e-11  -3.20e-11    15
2760  1.00e+00    3.20e-11   1.00e+00  -6.41e-11  -3.20e-11    15
2761  1.00e+00    3.21e-11   1.00e+00  -6.42e-11  -3.21e-11    15
2762  1.00e+00    3.21e-11   1.00e+00  -6.43e-11  -3.21e-11    15
2763  1.00e+00    3.22e-11   1.00e+00  -6.44e-11  -3.22e-11    15
2764  1.00e+00    3.22e-11   1.00e+00  -6.45e-11  -3.22e-11    15
2765  1.00e+00    3.23e-11   1.00e+00  -6.46e-11  -3.23e-11    15
2766  1.00e+00    3.23e-11   1.00e+00  -6.47e-11  -3.23e-11    15
2767  1.00e+00    3.24e-11   1.00e+00  -6.48e-11  -3.24e-11    15
2768  1.00e+00    3.24e-11   1.00e+00  -6.49e-11  -3.24e-11    15
2769  1.00e+00    3.25e-11   1.00e+00  -6.50e-11  -3.25e-11    15
2770  1.00e+00    3.25e-11   1.00e+00  -6.51e-11  -3.25e-11    15
2771  1.00e+00    3.26e-11   1.00e+00  -6.52e-11  -3.26e-11    15
2772  1.00e+00    3.27e-11   1.00e+00  -6.53e-11  -3.27e-11    15
2773  1.00e+00    3.27e-11   1.00e+00  -6.54e-11  -3.27e-11    15
2774  1.00e+00    3.28e-11   1.00e+00  -6.55e-11  -3.28e-11    15
2775  1.00e+00    3.28e-11   1.00e+00  -6.56e-11  -3.28e-11    15
2776  1.00e+00    3.29e-11   1.00e+00  -6.57e-11  -3.29e-11    15
2777  1.00e+00    3.29e-11   1.00e+00  -6.58e-11  -3.29e-11    15
2778  1.00e+00    3.30e-11   1.00e+00  -6.59e-11  -3.30e-11    15
2779  1.00e+00    3.30e-11   1.00e+00  -6.60e-11  -3.30e-11    15
2780  1.00e+00    3.31e-11   1.00e+00  -6.62e-11  -3.31e-11    15
2781  1.00e+00    3.31e-11   1.00e+00  -6.63e-11  -3.31e-11    15
2782  1.00e+00    3.32e-11   1.00e+00  -6.64e-11  -3.32e-11    15
2783  1.00e+00    3.32e-11   1.00e+00  -6.65e-11  -3.32e-11    15
2784  1.00e+00    3.33e-11   1.00e+00  -6.66e-11  -3.33e-11    15
2785  1.00e+00    3.33e-11   1.00e+00  -6.67e-11  -3.33e-11    15
2786  1.00e+00    3.34e-11   1.00e+00  -6.68e-11  -3.34e-11    15
2787  1.00e+00    3.35e-11   1.00e+00  -6.69e-11  -3.35e-11    15
2788  1.00e+00    3.35e-11   1.00e+00  -6.70e-11  -3.35e-11    15
2789  1.00e+00    3.36e-11   1.00e+00  -6.71e-11  -3.36e-11    15
2790  1.00e+00    3.36e-11   1.00e+00  -6.72e-11  -3.36e-11    15
2791  1.00e+00    3.37e-11   1.00e+00  -6.73e-11  -3.37e-11    15
2792  1.00e+00    3.37e-11   1.00e+00  -6.75e-11  -3.37e-11    15
2793  1.00e+00    3.38e-11   1.00e+00  -6.76e-11  -3.38e-11    15
2794  1.00e+00    3.38e-11   1.00e+00  -6.77e-11  -3.38e-11    15
2795  1.00e+00    3.39e-11   1.00e+00  -6.78e-11  -3.39e-11    15
2796  1.00e+00    3.39e-11   1.00e+00  -6.79e-11  -3.39e-11    15
2797  1.00e+00    3.40e-11   1.00e+00  -6.80e-11  -3.40e-11    15
2798  1.00e+00    3.41e-11   1.00e+00  -6.81e-11  -3.41e-11    15
2799  1.00e+00    3.41e-11   1.00e+00  -6.82e-11  -3.41e-11    15
2800  1.00e+00    3.42e-11   1.00e+00  -6.83e-11  -3.42e-11    15
2801  1.00e+00    3.42e-11   1.00e+00  -6.84e-11  -3.42e-11    15
2802  1.00e+00    3.43e-11   1.00e+00  -6.86e-11  -3.43e-11    15
2803  1.00e+00    3.43e-11   1.00e+00  -6.87e-11  -3.43e-11    15
2804  1.00e+00    3.44e-11   1.00e+00  -6.88e-11  -3.44e-11    15
2805  1.00e+00    3.44e-11   1.00e+00  -6.89e-11  -3.44e-11    15
2806  1.00e+00    3.45e-11   1.00e+00  -6.90e-11  -3.45e-11    15
2807  1.00e+00    3.46e-11   1.00e+00  -6.91e-11  -3.46e-11    15
2808  1.00e+00    3.46e-11   1.00e+00  -6.92e-11  -3.46e-11    15
2809  1.00e+00    3.47e-11   1.00e+00  -6.93e-11  -3.47e-11    15
2810  1.00e+00    3.47e-11   1.00e+00  -6.94e-11  -3.47e-11    15
2811  1.00e+00    3.48e-11   1.00e+00  -6.96e-11  -3.48e-11    15
2812  1.00e+00    3.48e-11   1.00e+00  -6.97e-11  -3.48e-11    15
2813  1.00e+00    3.49e-11   1.00e+00  -6.98e-11  -3.49e-11    15
2814  1.00e+00    3.49e-11   1.00e+00  -6.99e-11  -3.49e-11    15
2815  1.00e+00    3.50e-11   1.00e+00  -7.00e-11  -3.50e-11    15
2816  1.00e+00    3.51e-11   1.00e+00  -7.01e-11  -3.51e-11    15
2817  1.00e+00    3.51e-11   1.00e+00  -7.02e-11  -3.51e-11    15
2818  1.00e+00    3.52e-11   1.00e+00  -7.03e-11  -3.52e-11    15
2819  1.00e+00    3.52e-11   1.00e+00  -7.05e-11  -3.52e-11    15
2820  1.00e+00    3.53e-11   1.00e+00  -7.06e-11  -3.53e-11    15
2821  1.00e+00    3.53e-11   1.00e+00  -7.07e-11  -3.53e-11    15
2822  1.00e+00    3.54e-11   1.00e+00  -7.08e-11  -3.54e-11    15
2823  1.00e+00    3.55e-11   1.00e+00  -7.09e-11  -3.55e-11    15
2824  1.00e+00    3.55e-11   1.00e+00  -7.10e-11  -3.55e-11    15
2825  1.00e+00    3.56e-11   1.00e+00  -7.11e-11  -3.56e-11    15
2826  1.00e+00    3.56e-11   1.00e+00  -7.13e-11  -3.56e-11    15
2827  1.00e+00    3.57e-11   1.00e+00  -7.14e-11  -3.57e-11    15
2828  1.00e+00    3.57e-11   1.00e+00  -7.15e-11  -3.57e-11    15
2829  1.00e+00    3.58e-11   1.00e+00  -7.16e-11  -3.58e-11    15
2830  1.00e+00    3.59e-11   1.00e+00  -7.17e-11  -3.59e-11    15
2831  1.00e+00    3.59e-11   1.00e+00  -7.18e-11  -3.59e-11    15
2832  1.00e+00    3.60e-11   1.00e+00  -7.20e-11  -3.60e-11    15
2833  1.00e+00    3.60e-11   1.00e+00  -7.21e-11  -3.60e-11    15
2834  1.00e+00    3.61e-11   1.00e+00  -7.22e-11  -3.61e-11    15
2835  1.00e+00    3.62e-11   1.00e+00  -7.23e-11  -3.62e-11    15
2836  1.00e+00    3.62e-11   1.00e+00  -7.24e-11  -3.62e-11    15
2837  1.00e+00    3.63e-11   1.00e+00  -7.25e-11  -3.63e-11    15
2838  1.00e+00    3.63e-11   1.00e+00  -7.27e-11  -3.63e-11    15
2839  1.00e+00    3.64e-11   1.00e+00  -7.28e-11  -3.64e-11    15
2840  1.00e+00    3.64e-11   1.00e+00  -7.29e-11  -3.64e-11    15
2841  1.00e+00    3.65e-11   1.00e+00  -7.30e-11  -3.65e-11    15
2842  1.00e+00    3.66e-11   1.00e+00  -7.31e-11  -3.66e-11    15
2843  1.00e+00    3.66e-11   1.00e+00  -7.33e-11  -3.66e-11    15
2844  1.00e+00    3.67e-11   1.00e+00  -7.34e-11  -3.67e-11    15
2845  1.00e+00    3.67e-11   1.00e+00  -7.35e-11  -3.67e-11    15
2846  1.00e+00    3.68e-11   1.00e+00  -7.36e-11  -3.68e-11    15
2847  1.00e+00    3.69e-11   1.00e+00  -7.37e-11  -3.69e-11    15
2848  1.00e+00    3.69e-11   1.00e+00  -7.38e-11  -3.69e-11    15
2849  1.00e+00    3.70e-11   1.00e+00  -7.40e-11  -3.70e-11    15
2850  1.00e+00    3.70e-11   1.00e+00  -7.41e-11  -3.70e-11    15
2851  1.00e+00    3.71e-11   1.00e+00  -7.42e-11  -3.71e-11    15
2852  1.00e+00    3.72e-11   1.00e+00  -7.43e-11  -3.72e-11    15
2853  1.00e+00    3.72e-11   1.00e+00  -7.44e-11  -3.72e-11    15
2854  1.00e+00    3.73e-11   1.00e+00  -7.46e-11  -3.73e-11    15
2855  1.00e+00    3.73e-11   1.00e+00  -7.47e-11  -3.73e-11    15
2856  1.00e+00    3.74e-11   1.00e+00  -7.48e-11  -3.74e-11    15
2857  1.00e+00    3.75e-11   1.00e+00  -7.49e-11  -3.75e-11    15
2858  1.00e+00    3.75e-11   1.00e+00  -7.50e-11  -3.75e-11    15
2859  1.00e+00    3.76e-11   1.00e+00  -7.52e-11  -3.76e-11    15
2860  1.00e+00    3.76e-11   1.00e+00  -7.53e-11  -3.76e-11    15
2861  1.00e+00    3.77e-11   1.00e+00  -7.54e-11  -3.77e-11    15
2862  1.00e+00    3.78e-11   1.00e+00  -7.55e-11  -3.78e-11    15
2863  1.00e+00    3.78e-11   1.00e+00  -7.57e-11  -3.78e-11    15
2864  1.00e+00    3.79e-11   1.00e+00  -7.58e-11  -3.79e-11    15
2865  1.00e+00    3.80e-11   1.00e+00  -7.59e-11  -3.80e-11    15
2866  1.00e+00    3.80e-11   1.00e+00  -7.60e-11  -3.80e-11    15
2867  1.00e+00    3.81e-11   1.00e+00  -7.61e-11  -3.81e-11    15
2868  1.00e+00    3.81e-11   1.00e+00  -7.63e-11  -3.81e-11    15
2869  1.00e+00    3.82e-11   1.00e+00  -7.64e-11  -3.82e-11    15
2870  1.00e+00    3.83e-11   1.00e+00  -7.65e-11  -3.83e-11    15
2871  1.00e+00    3.83e-11   1.00e+00  -7.66e-11  -3.83e-11    15
2872  1.00e+00    3.84e-11   1.00e+00  -7.68e-11  -3.84e-11    15
2873  1.00e+00    3.84e-11   1.00e+00  -7.69e-11  -3.84e-11    15
2874  1.00e+00    3.85e-11   1.00e+00  -7.70e-11  -3.85e-11    15
2875  1.00e+00    3.86e-11   1.00e+00  -7.71e-11  -3.86e-11    15
2876  1.00e+00    3.86e-11   1.00e+00  -7.73e-11  -3.86e-11    15
2877  1.00e+00    3.87e-11   1.00e+00  -7.74e-11  -3.87e-11    15
2878  1.00e+00    3.88e-11   1.00e+00  -7.75e-11  -3.88e-11    15
2879  1.00e+00    3.88e-11   1.00e+00  -7.76e-11  -3.88e-11    15
2880  1.00e+00    3.89e-11   1.00e+00  -7.78e-11  -3.89e-11    15
2881  1.00e+00    3.89e-11   1.00e+00  -7.79e-11  -3.89e-11    15
2882  1.00e+00    3.90e-11   1.00e+00  -7.80e-11  -3.90e-11    15
2883  1.00e+00    3.91e-11   1.00e+00  -7.81e-11  -3.91e-11    15
2884  1.00e+00    3.91e-11   1.00e+00  -7.83e-11  -3.91e-11    15
2885  1.00e+00    3.92e-11   1.00e+00  -7.84e-11  -3.92e-11    15
2886  1.00e+00    3.93e-11   1.00e+00  -7.85e-11  -3.93e-11    15
2887  1.00e+00    3.93e-11   1.00e+00  -7.87e-11  -3.93e-11    15
2888  1.00e+00    3.94e-11   1.00e+00  -7.88e-11  -3.94e-11    15
2889  1.00e+00    3.95e-11   1.00e+00  -7.89e-11  -3.95e-11    15
2890  1.00e+00    3.95e-11   1.00e+00  -7.90e-11  -3.95e-11    15
2891  1.00e+00    3.96e-11   1.00e+00  -7.92e-11  -3.96e-11    15
2892  1.00e+00    3.96e-11   1.00e+00  -7.93e-11  -3.96e-11    15
2893  1.00e+00    3.97e-11   1.00e+00  -7.94e-11  -3.97e-11    15
2894  1.00e+00    3.98e-11   1.00e+00  -7.95e-11  -3.98e-11    15
2895  1.00e+00    3.98e-11   1.00e+00  -7.97e-11  -3.98e-11    15
2896  1.00e+00    3.99e-11   1.00e+00  -7.98e-11  -3.99e-11    15
2897  1.00e+00    4.00e-11   1.00e+00  -7.99e-11  -4.00e-11    15
2898  1.00e+00    4.00e-11   1.00e+00  -8.01e-11  -4.00e-11    15
2899  1.00e+00    4.01e-11   1.00e+00  -8.02e-11  -4.01e-11    15
2900  1.00e+00    4.02e-11   1.00e+00  -8.03e-11  -4.02e-11    15
2901  1.00e+00    4.02e-11   1.00e+00  -8.05e-11  -4.02e-11    15
2902  1.00e+00    4.03e-11   1.00e+00  -8.06e-11  -4.03e-11    15
2903  1.00e+00    4.04e-11   1.00e+00  -8.07e-11  -4.04e-11    15
2904  1.00e+00    4.04e-11   1.00e+00  -8.08e-11  -4.04e-11    15
2905  1.00e+00    4.05e-11   1.00e+00  -8.10e-11  -4.05e-11    15
2906  1.00e+00    4.06e-11   1.00e+00  -8.11e-11  -4.06e-11    15
2907  1.00e+00    4.06e-11   1.00e+00  -8.12e-11  -4.06e-11    15
2908  1.00e+00    4.07e-11   1.00e+00  -8.14e-11  -4.07e-11    15
2909  1.00e+00    4.08e-11   1.00e+00  -8.15e-11  -4.07e-11    15
2910  1.00e+00    4.08e-11   1.00e+00  -8.16e-11  -4.08e-11    15
2911  1.00e+00    4.09e-11   1.00e+00  -8.18e-11  -4.09e-11    15
2912  1.00e+00    4.09e-11   1.00e+00  -8.19e-11  -4.09e-11    15
2913  1.00e+00    4.10e-11   1.00e+00  -8.20e-11  -4.10e-11    15
2914  1.00e+00    4.11e-11   1.00e+00  -8.22e-11  -4.11e-11    15
2915  1.00e+00    4.11e-11   1.00e+00  -8.23e-11  -4.11e-11    15
2916  1.00e+00    4.12e-11   1.00e+00  -8.24e-11  -4.12e-11    15
2917  1.00e+00    4.13e-11   1.00e+00  -8.26e-11  -4.13e-11    15
2918  1.00e+00    4.13e-11   1.00e+00  -8.27e-11  -4.13e-11    15
2919  1.00e+00    4.14e-11   1.00e+00  -8.28e-11  -4.14e-11    15
2920  1.00e+00    4.15e-11   1.00e+00  -8.30e-11  -4.15e-11    15
2921  1.00e+00    4.15e-11   1.00e+00  -8.31e-11  -4.15e-11    15
2922  1.00e+00    4.16e-11   1.00e+00  -8.32e-11  -4.16e-11    15
2923  1.00e+00    4.17e-11   1.00e+00  -8.34e-11  -4.17e-11    15
2924  1.00e+00    4.18e-11   1.00e+00  -8.35e-11  -4.17e-11    15
2925  1.00e+00    4.18e-11   1.00e+00  -8.36e-11  -4.18e-11    15
2926  1.00e+00    4.19e-11   1.00e+00  -8.38e-11  -4.19e-11    15
2927  1.00e+00    4.20e-11   1.00e+00  -8.39e-11  -4.20e-11    15
2928  1.00e+00    4.20e-11   1.00e+00  -8.40e-11  -4.20e-11    15
2929  1.00e+00    4.21e-11   1.00e+00  -8.42e-11  -4.21e-11    15
2930  1.00e+00    4.22e-11   1.00e+00  -8.43e-11  -4.22e-11    15
2931  1.00e+00    4.22e-11   1.00e+00  -8.45e-11  -4.22e-11    15
2932  1.00e+00    4.23e-11   1.00e+00  -8.46e-11  -4.23e-11    15
2933  1.00e+00    4.24e-11   1.00e+00  -8.47e-11  -4.24e-11    15
2934  1.00e+00    4.24e-11   1.00e+00  -8.49e-11  -4.24e-11    15
2935  1.00e+00    4.25e-11   1.00e+00  -8.50e-11  -4.25e-11    15
2936  1.00e+00    4.26e-11   1.00e+00  -8.51e-11  -4.26e-11    15
2937  1.00e+00    4.26e-11   1.00e+00  -8.53e-11  -4.26e-11    15
2938  1.00e+00    4.27e-11   1.00e+00  -8.54e-11  -4.27e-11    15
2939  1.00e+00    4.28e-11   1.00e+00  -8.56e-11  -4.28e-11    15
2940  1.00e+00    4.28e-11   1.00e+00  -8.57e-11  -4.28e-11    15
2941  1.00e+00    4.29e-11   1.00e+00  -8.58e-11  -4.29e-11    15
2942  1.00e+00    4.30e-11   1.00e+00  -8.60e-11  -4.30e-11    15
2943  1.00e+00    4.31e-11   1.00e+00  -8.61e-11  -4.31e-11    15
2944  1.00e+00    4.31e-11   1.00e+00  -8.62e-11  -4.31e-11    15
2945  1.00e+00    4.32e-11   1.00e+00  -8.64e-11  -4.32e-11    15
2946  1.00e+00    4.33e-11   1.00e+00  -8.65e-11  -4.33e-11    15
2947  1.00e+00    4.33e-11   1.00e+00  -8.67e-11  -4.33e-11    15
2948  1.00e+00    4.34e-11   1.00e+00  -8.68e-11  -4.34e-11    15
2949  1.00e+00    4.35e-11   1.00e+00  -8.69e-11  -4.35e-11    15
2950  1.00e+00    4.35e-11   1.00e+00  -8.71e-11  -4.35e-11    15
2951  1.00e+00    4.36e-11   1.00e+00  -8.72e-11  -4.36e-11    15
2952  1.00e+00    4.37e-11   1.00e+00  -8.74e-11  -4.37e-11    15
2953  1.00e+00    4.38e-11   1.00e+00  -8.75e-11  -4.38e-11    15
2954  1.00e+00    4.38e-11   1.00e+00  -8.77e-11  -4.38e-11    15
2955  1.00e+00    4.39e-11   1.00e+00  -8.78e-11  -4.39e-11    15
2956  1.00e+00    4.40e-11   1.00e+00  -8.79e-11  -4.40e-11    15
2957  1.00e+00    4.40e-11   1.00e+00  -8.81e-11  -4.40e-11    15
2958  1.00e+00    4.41e-11   1.00e+00  -8.82e-11  -4.41e-11    15
2959  1.00e+00    4.42e-11   1.00e+00  -8.84e-11  -4.42e-11    15
2960  1.00e+00    4.43e-11   1.00e+00  -8.85e-11  -4.43e-11    15
2961  1.00e+00    4.43e-11   1.00e+00  -8.86e-11  -4.43e-11    15
2962  1.00e+00    4.44e-11   1.00e+00  -8.88e-11  -4.44e-11    15
2963  1.00e+00    4.45e-11   1.00e+00  -8.89e-11  -4.45e-11    15
2964  1.00e+00    4.45e-11   1.00e+00  -8.91e-11  -4.45e-11    15
2965  1.00e+00    4.46e-11   1.00e+00  -8.92e-11  -4.46e-11    15
2966  1.00e+00    4.47e-11   1.00e+00  -8.94e-11  -4.47e-11    15
2967  1.00e+00    4.48e-11   1.00e+00  -8.95e-11  -4.48e-11    15
2968  1.00e+00    4.48e-11   1.00e+00  -8.97e-11  -4.48e-11    15
2969  1.00e+00    4.49e-11   1.00e+00  -8.98e-11  -4.49e-11    15
2970  1.00e+00    4.50e-11   1.00e+00  -8.99e-11  -4.50e-11    15
2971  1.00e+00    4.50e-11   1.00e+00  -9.01e-11  -4.50e-11    15
2972  1.00e+00    4.51e-11   1.00e+00  -9.02e-11  -4.51e-11    15
2973  1.00e+00    4.52e-11   1.00e+00  -9.04e-11  -4.52e-11    15
2974  1.00e+00    4.53e-11   1.00e+00  -9.05e-11  -4.53e-11    15
2975  1.00e+00    4.53e-11   1.00e+00  -9.07e-11  -4.53e-11    15
2976  1.00e+00    4.54e-11   1.00e+00  -9.08e-11  -4.54e-11    15
2977  1.00e+00    4.55e-11   1.00e+00  -9.10e-11  -4.55e-11    15
2978  1.00e+00    4.56e-11   1.00e+00  -9.11e-11  -4.56e-11    15
2979  1.00e+00    4.56e-11   1.00e+00  -9.13e-11  -4.56e-11    15
2980  1.00e+00    4.57e-11   1.00e+00  -9.14e-11  -4.57e-11    15
2981  1.00e+00    4.58e-11   1.00e+00  -9.16e-11  -4.58e-11    15
2982  1.00e+00    4.59e-11   1.00e+00  -9.17e-11  -4.59e-11    15
2983  1.00e+00    4.59e-11   1.00e+00  -9.19e-11  -4.59e-11    15
2984  1.00e+00    4.60e-11   1.00e+00  -9.20e-11  -4.60e-11    15
2985  1.00e+00    4.61e-11   1.00e+00  -9.22e-11  -4.61e-11    15
2986  1.00e+00    4.62e-11   1.00e+00  -9.23e-11  -4.62e-11    15
2987  1.00e+00    4.62e-11   1.00e+00  -9.25e-11  -4.62e-11    15
2988  1.00e+00    4.63e-11   1.00e+00  -9.26e-11  -4.63e-11    15
2989  1.00e+00    4.64e-11   1.00e+00  -9.28e-11  -4.64e-11    15
2990  1.00e+00    4.65e-11   1.00e+00  -9.29e-11  -4.65e-11    15
2991  1.00e+00    4.65e-11   1.00e+00  -9.31e-11  -4.65e-11    15
2992  1.00e+00    4.66e-11   1.00e+00  -9.32e-11  -4.66e-11    15
2993  1.00e+00    4.67e-11   1.00e+00  -9.34e-11  -4.67e-11    15
2994  1.00e+00    4.68e-11   1.00e+00  -9.35e-11  -4.68e-11    15
2995  1.00e+00    4.68e-11   1.00e+00  -9.37e-11  -4.68e-11    15
2996  1.00e+00    4.69e-11   1.00e+00  -9.38e-11  -4.69e-11    15
2997  1.00e+00    4.70e-11   1.00e+00  -9.40e-11  -4.70e-11    15
2998  1.00e+00    4.71e-11   1.00e+00  -9.41e-11  -4.71e-11    15
2999  1.00e+00    4.71e-11   1.00e+00  -9.43e-11  -4.71e-11    15
3000  1.00e+00    4.72e-11   1.00e+00  -9.44e-11  -4.72e-11    15
3001  1.00e+00    4.73e-11   1.00e+00  -9.46e-11  -4.73e-11    15
3002  1.00e+00    4.74e-11   1.00e+00  -9.47e-11  -4.74e-11    15
3003  1.00e+00    4.74e-11   1.00e+00  -9.49e-11  -4.74e-11    15
3004  1.00e+00    4.75e-11   1.00e+00  -9.50e-11  -4.75e-11    15
3005  1.00e+00    4.76e-11   1.00e+00  -9.52e-11  -4.76e-11    15
3006  1.00e+00    4.77e-11   1.00e+00  -9.53e-11  -4.77e-11    15
3007  1.00e+00    4.77e-11   1.00e+00  -9.55e-11  -4.77e-11    15
3008  1.00e+00    4.78e-11   1.00e+00  -9.56e-11  -4.78e-11    15
3009  1.00e+00    4.79e-11   1.00e+00  -9.58e-11  -4.79e-11    15
3010  1.00e+00    4.80e-11   1.00e+00  -9.60e-11  -4.80e-11    15
3011  1.00e+00    4.81e-11   1.00e+00  -9.61e-11  -4.81e-11    15
3012  1.00e+00    4.81e-11   1.00e+00  -9.63e-11  -4.81e-11    15
3013  1.00e+00    4.82e-11   1.00e+00  -9.64e-11  -4.82e-11    15
3014  1.00e+00    4.83e-11   1.00e+00  -9.66e-11  -4.83e-11    15
3015  1.00e+00    4.84e-11   1.00e+00  -9.67e-11  -4.84e-11    15
3016  1.00e+00    4.84e-11   1.00e+00  -9.69e-11  -4.84e-11    15
3017  1.00e+00    4.85e-11   1.00e+00  -9.71e-11  -4.85e-11    15
3018  1.00e+00    4.86e-11   1.00e+00  -9.72e-11  -4.86e-11    15
3019  1.00e+00    4.87e-11   1.00e+00  -9.74e-11  -4.87e-11    15
3020  1.00e+00    4.88e-11   1.00e+00  -9.75e-11  -4.88e-11    15
3021  1.00e+00    4.88e-11   1.00e+00  -9.77e-11  -4.88e-11    15
3022  1.00e+00    4.89e-11   1.00e+00  -9.78e-11  -4.89e-11    15
3023  1.00e+00    4.90e-11   1.00e+00  -9.80e-11  -4.90e-11    15
3024  1.00e+00    4.91e-11   1.00e+00  -9.82e-11  -4.91e-11    15
3025  1.00e+00    4.92e-11   1.00e+00  -9.83e-11  -4.92e-11    15
3026  1.00e+00    4.92e-11   1.00e+00  -9.85e-11  -4.92e-11    15
3027  1.00e+00    4.93e-11   1.00e+00  -9.86e-11  -4.93e-11    15
3028  1.00e+00    4.94e-11   1.00e+00  -9.88e-11  -4.94e-11    15
3029  1.00e+00    4.95e-11   1.00e+00  -9.90e-11  -4.95e-11    15
3030  1.00e+00    4.96e-11   1.00e+00  -9.91e-11  -4.96e-11    15
3031  1.00e+00    4.96e-11   1.00e+00  -9.93e-11  -4.96e-11    15
3032  1.00e+00    4.97e-11   1.00e+00  -9.94e-11  -4.97e-11    15
3033  1.00e+00    4.98e-11   1.00e+00  -9.96e-11  -4.98e-11    15
3034  1.00e+00    4.99e-11   1.00e+00  -9.98e-11  -4.99e-11    15
3035  1.00e+00    5.00e-11   1.00e+00  -9.99e-11  -5.00e-11    15
3036  1.00e+00    5.00e-11   1.00e+00  -1.00e-10  -5.00e-11    15
3037  1.00e+00    5.01e-11   1.00e+00  -1.00e-10  -5.01e-11    15
3038  1.00e+00    5.02e-11   1.00e+00  -1.00e-10  -5.02e-11    15
3039  1.00e+00    5.03e-11   1.00e+00  -1.01e-10  -5.03e-11    15
3040  1.00e+00    5.04e-11   1.00e+00  -1.01e-10  -5.04e-11    15
3041  1.00e+00    5.04e-11   1.00e+00  -1.01e-10  -5.04e-11    15
3042  1.00e+00    5.05e-11   1.00e+00  -1.01e-10  -5.05e-11    15
3043  1.00e+00    5.06e-11   1.00e+00  -1.01e-10  -5.06e-11    15
3044  1.00e+00    5.07e-11   1.00e+00  -1.01e-10  -5.07e-11    15
3045  1.00e+00    5.08e-11   1.00e+00  -1.02e-10  -5.08e-11    15
3046  1.00e+00    5.09e-11   1.00e+00  -1.02e-10  -5.09e-11    15
3047  1.00e+00    5.09e-11   1.00e+00  -1.02e-10  -5.09e-11    15
3048  1.00e+00    5.10e-11   1.00e+00  -1.02e-10  -5.10e-11    15
3049  1.00e+00    5.11e-11   1.00e+00  -1.02e-10  -5.11e-11    15
3050  1.00e+00    5.12e-11   1.00e+00  -1.02e-10  -5.12e-11    15
3051  1.00e+00    5.13e-11   1.00e+00  -1.03e-10  -5.13e-11    15
3052  1.00e+00    5.14e-11   1.00e+00  -1.03e-10  -5.13e-11    15
3053  1.00e+00    5.14e-11   1.00e+00  -1.03e-10  -5.14e-11    15
3054  1.00e+00    5.15e-11   1.00e+00  -1.03e-10  -5.15e-11    15
3055  1.00e+00    5.16e-11   1.00e+00  -1.03e-10  -5.16e-11    15
3056  1.00e+00    5.17e-11   1.00e+00  -1.03e-10  -5.17e-11    15
